ach-gaba,ach-glut,ach-ach,gaba-glut,gaba-gaba,glut-glut
0.0003647830847414461,0.0010839358402232446,0.033186108422071633,0.0015103458692040477,0.23016123221041251,0.03213424975453004
0.00033131434055469754,0.0015138254843058874,0.03637203905643123,0.0026373626373626374,0.24569299681281764,0.048748599178184526
0.00036187521144609615,0.0010370591516541878,0.039371369443391493,0.0024142440398350266,0.24210946863763486,0.03940248809138418
0.0003575921670355952,0.0009903752814905934,0.040294715941718656,0.001927586982362579,0.2495866160879292,0.04301566281565369
0.0002601825388485282,0.0013244520176593601,0.03585261594653716,0.001093348794831442,0.23764137755750414,0.03003058670868477
0.0002981259064699795,0.001250425826102639,0.036384738140142175,0.0016854458628546458,0.26778747620187054,0.034753943960442665
0.00038168746738392303,0.0013213848112822238,0.039374349502323464,0.0007954658446852939,0.25057229864538483,0.0374414976599064
0.0003793281517214303,0.0008787520138066983,0.0412424341950922,0.0017007369860272785,0.23309103802854358,0.03808695652173913
0.00035115215345349105,0.0011677104700813115,0.04432547854818878,0.0019622913021438036,0.23601345154387038,0.038978140637345275
0.00036704230619553885,0.0015113885488701978,0.042210931232386395,0.001279149857325593,0.24044803147845917,0.03968488014492143
0.00030048015941564783,0.001146105533397515,0.037951485591422675,0.001971900419028839,0.23480444273531342,0.03480308779275154
0.00036791388988194785,0.0012004340030626458,0.038884294413953836,0.002138171215679922,0.2574560285495794,0.04266900790166813
0.0003263411317224762,0.0013535173642030276,0.041530171679460284,0.0015763805645412896,0.24726572753521742,0.0337266680969749
0.0003305454316021905,0.0012519755323794105,0.040161113145367994,0.001644312612844983,0.2417019405200374,0.03376205787781351
0.0003576739895709795,0.0012794793624717644,0.03691748746221573,0.0015968860721592894,0.2503719955251925,0.02680402972147513
0.00029558008510794737,0.0012932504085495608,0.039150070183290274,0.001363747057391022,0.2562235430877547,0.03257504374747611
0.0003047135445849355,0.001036228755347961,0.0356440096699837,0.0008826413860738804,0.2235481761121757,0.0509241308000517
