n1,n2,n1_nt,n2_nt
720575940616452294,720575940636861808,gaba,ach
720575940610551250,720575940625715751,ach,gaba
720575940621003941,720575940632807116,gaba,ach
720575940618195254,720575940625795091,gaba,ach
720575940619718405,720575940642497677,gaba,ach
720575940620692050,720575940621013185,glut,ach
720575940612330154,720575940615133755,glut,ach
720575940623702535,720575940626578887,glut,glut
720575940626228329,720575940628209680,ach,ach
720575940624969765,720575940625925450,gaba,ach
720575940623444715,720575940626142014,ach,gaba
720575940607516508,720575940612691891,glut,glut
720575940631758151,720575940635459440,ach,gaba
720575940638668659,720575940647383428,gaba,ach
720575940618954038,720575940624834697,gaba,ach
720575940621564329,720575940626408454,gaba,ach
720575940616117772,720575940630353278,ach,gaba
720575940619829601,720575940640345176,gaba,ach
720575940618130833,720575940631101548,da,ach
720575940615085462,720575940616479121,gaba,ach
720575940615903417,720575940635211768,ach,gaba
720575940622500172,720575940623637226,gaba,glut
720575940612264817,720575940633339362,gaba,ach
720575940614511271,720575940628466281,ach,ach
720575940621280688,720575940644136983,gaba,ach
720575940621318271,720575940634633824,ach,glut
720575940621823999,720575940627738640,ach,gaba
720575940630147013,720575940637509958,ach,gaba
720575940624427466,720575940640031360,gaba,gaba
720575940619955583,720575940622983943,gaba,gaba
720575940604352172,720575940610530606,ach,glut
720575940612264817,720575940628646160,gaba,ach
720575940606590641,720575940629349826,gaba,ach
720575940625405072,720575940629174889,ach,gaba
720575940604444081,720575940628144254,glut,da
720575940608356035,720575940614781599,gaba,glut
720575940619838912,720575940629174889,ach,gaba
720575940629295810,720575940630919763,gaba,ach
720575940628199823,720575940635768175,glut,ach
720575940614727903,720575940634703987,gaba,ser
720575940629835513,720575940632780359,glut,gaba
720575940631438151,720575940642834996,gaba,ach
720575940616601612,720575940618145565,gaba,ach
720575940627759753,720575940629546512,ach,gaba
720575940614835131,720575940638177769,ach,glut
720575940621971327,720575940622255198,glut,ach
720575940638436698,720575940638897315,glut,ach
720575940613065130,720575940619765942,glut,oct
720575940619861345,720575940654129313,gaba,ach
720575940634161633,720575940634620863,gaba,ach
720575940620882671,720575940629200881,ach,gaba
720575940628368489,720575940629459499,gaba,gaba
720575940624156139,720575940629468026,glut,ser
720575940618833624,720575940651437814,gaba,glut
720575940609937476,720575940629470838,ach,glut
720575940621280688,720575940646290979,gaba,ach
720575940617387732,720575940625817256,gaba,ach
720575940614107754,720575940637450074,gaba,ach
720575940622511507,720575940637904000,ach,gaba
720575940624509372,720575940638279913,gaba,ach
720575940619845552,720575940644666660,da,ach
720575940610734449,720575940621782024,ach,gaba
720575940605768638,720575940650333686,glut,ach
720575940623698324,720575940652702710,gaba,gaba
720575940614112150,720575940636903750,gaba,ach
720575940615710570,720575940651887094,gaba,ach
720575940620678772,720575940633243640,ach,ach
720575940624741117,720575940644208840,gaba,ach
720575940607908107,720575940629192523,ach,gaba
720575940610088922,720575940629592475,gaba,ach
720575940614933457,720575940626803714,gaba,ach
720575940615970783,720575940619962612,gaba,ach
720575940623271267,720575940638060378,glut,gaba
720575940632082148,720575940643576224,da,gaba
720575940615651340,720575940616134924,gaba,ach
720575940620962241,720575940621003457,gaba,ach
720575940620841310,720575940639702435,ach,glut
720575940613102565,720575940627161628,ach,glut
720575940613804259,720575940618954038,ser,gaba
720575940621200884,720575940631426135,ach,gaba
720575940622026590,720575940635648375,glut,ach
720575940608227118,720575940636866672,ach,ach
720575940621814049,720575940645676579,gaba,ach
720575940625483962,720575940630160384,ach,ach
720575940607839410,720575940623329379,gaba,ach
720575940619537201,720575940619696731,glut,glut
720575940605367486,720575940627525513,ach,gaba
720575940608886539,720575940613410930,gaba,glut
720575940608526089,720575940627030790,glut,ach
720575940608349379,720575940611425498,gaba,ach
720575940608293129,720575940630110263,ach,gaba
720575940618150454,720575940619694027,ach,gaba
720575940618784109,720575940639483008,gaba,ach
720575940623747533,720575940629983938,gaba,ach
720575940622787617,720575940640419955,glut,glut
720575940628684843,720575940634935403,gaba,ach
720575940604561510,720575940628831175,ach,gaba
720575940618557853,720575940629047552,glut,ach
720575940626854735,720575940635936180,ach,gaba
720575940622703642,720575940627298323,gaba,ach
720575940619834965,720575940621280688,ach,gaba
720575940638579901,720575940651887094,gaba,ach
720575940622245127,720575940623983859,glut,ach
720575940616094367,720575940629251966,gaba,ach
720575940613646751,720575940625671441,gaba,gaba
720575940621675174,720575940644303520,gaba,ach
720575940618993989,720575940624487268,gaba,ach
720575940614979634,720575940638793304,gaba,ach
720575940627828296,720575940633373651,ach,ach
720575940625979993,720575940626824573,ach,gaba
720575940626515368,720575940631376658,gaba,ach
720575940638112602,720575940639834941,ach,ach
720575940621766938,720575940628289103,ach,glut
720575940626609234,720575940638677411,ach,glut
720575940620598081,720575940626289200,glut,glut
720575940620918789,720575940634493335,ach,ach
720575940617265269,720575940631304978,gaba,ser
720575940606778123,720575940639693757,ach,gaba
720575940622875177,720575940629040646,ach,ach
720575940611504613,720575940612218547,ach,glut
720575940630328698,720575940630506102,gaba,da
720575940628212796,720575940631813796,gaba,gaba
720575940617880281,720575940634127770,gaba,ach
720575940611900950,720575940626466649,ach,gaba
720575940627663946,720575940630357110,glut,ach
720575940619338064,720575940621612582,glut,glut
720575940615052812,720575940626308697,ach,glut
720575940603944672,720575940641908936,ach,glut
720575940627601234,720575940627725189,ach,gaba
720575940615712780,720575940619720257,glut,gaba
720575940608610140,720575940625292531,gaba,ach
720575940625994533,720575940627420488,gaba,glut
720575940625339261,720575940625568010,glut,ach
720575940606042814,720575940618996894,ach,ach
720575940619089744,720575940622356360,ach,glut
720575940619453861,720575940623418185,gaba,ach
720575940621032838,720575940634384632,gaba,gaba
720575940611456661,720575940613746087,ach,ach
720575940619718405,720575940631483154,gaba,ach
720575940620492737,720575940626813186,gaba,ach
720575940611401109,720575940615479007,ach,gaba
720575940626309562,720575940628258577,ach,gaba
720575940605829250,720575940616453574,gaba,ach
720575940624628920,720575940625471024,glut,ach
720575940616320852,720575940627796298,ach,gaba
720575940614009553,720575940627079699,ach,ach
720575940635139252,720575940637499625,ach,glut
720575940605901670,720575940634666009,glut,glut
720575940621532326,720575940631116074,gaba,ach
720575940613065130,720575940626649832,gaba,ach
720575940629174889,720575940631017124,gaba,ach
720575940627076106,720575940631698340,ach,gaba
720575940619661082,720575940631735265,gaba,ach
720575940620530708,720575940622423536,ach,gaba
720575940619288198,720575940631122937,ach,gaba
720575940622358604,720575940631518495,ach,glut
720575940605309361,720575940631603281,ach,ser
720575940618570525,720575940622028577,gaba,ach
720575940633475424,720575940647031860,ach,gaba
720575940619829765,720575940627701609,gaba,gaba
720575940620015086,720575940635171263,ach,glut
720575940632304711,720575940636165624,glut,ach
720575940619636756,720575940629840375,ach,gaba
720575940623095748,720575940637108446,ach,ach
720575940622005068,720575940633376025,ach,glut
720575940622447860,720575940629862778,ach,glut
720575940626662346,720575940627202968,ach,glut
720575940627042064,720575940634949311,ach,gaba
720575940609659331,720575940626949894,gaba,ach
720575940615970783,720575940618818462,gaba,ach
720575940623113752,720575940631283471,glut,ach
720575940622123981,720575940627939177,gaba,ach
720575940623366282,720575940629531639,gaba,gaba
720575940621710826,720575940622538520,ach,gaba
720575940621830220,720575940639693757,ach,glut
720575940634707863,720575940649778297,gaba,ach
720575940626511759,720575940641822349,glut,ach
720575940626086019,720575940636726117,gaba,ach
720575940632086573,720575940642225115,ach,gaba
720575940622337635,720575940631651554,gaba,ach
720575940629840375,720575940632431391,gaba,ach
720575940623436725,720575940627174673,ach,ach
720575940627594005,720575940636207284,ach,gaba
720575940634274017,720575940644600343,gaba,ach
720575940614665378,720575940634971071,glut,ach
720575940629174889,720575940645714723,gaba,ach
720575940629981440,720575940654607265,ach,ach
720575940608513372,720575940622625757,ach,ach
720575940606259134,720575940650512761,glut,ach
720575940622333365,720575940624038438,ach,gaba
720575940630591506,720575940637978421,ach,gaba
720575940627105301,720575940640210933,da,ach
720575940614958590,720575940619729822,gaba,glut
720575940623788040,720575940633670904,gaba,ach
720575940615965663,720575940628574313,gaba,gaba
720575940613765347,720575940631376963,glut,ach
720575940628171407,720575940632989011,glut,ach
720575940620775259,720575940621485494,ach,gaba
720575940627098749,720575940645493102,ach,gaba
720575940614595582,720575940621068464,ach,ach
720575940611348885,720575940623436071,gaba,ach
720575940625021796,720575940636242778,da,ach
720575940607377586,720575940639787683,ach,gaba
720575940607170178,720575940643482734,gaba,ser
720575940622203350,720575940626003130,ach,gaba
720575940620941446,720575940622733277,ach,ach
720575940613941533,720575940628059978,ach,gaba
720575940624986407,720575940627469394,gaba,ach
720575940620145903,720575940638137065,glut,ach
720575940617877720,720575940629174889,ach,gaba
720575940618635348,720575940621778497,gaba,ach
720575940615203478,720575940660261761,gaba,ach
720575940634268185,720575940645055767,ach,oct
720575940614457086,720575940651079158,gaba,ach
720575940626228230,720575940630345287,gaba,gaba
720575940617901569,720575940629981440,glut,ach
720575940622456589,720575940630073964,ach,gaba
720575940619876884,720575940621667711,gaba,ach
720575940626859791,720575940637309412,ach,gaba
720575940624090918,720575940630901587,glut,ach
720575940616645388,720575940634251872,glut,gaba
720575940607398018,720575940619642747,ach,gaba
720575940621195947,720575940624832743,ser,ach
720575940624742032,720575940631730259,ach,ach
720575940628406600,720575940634056555,glut,ach
720575940621585279,720575940626410012,ser,ach
720575940628222863,720575940645130532,ach,gaba
720575940623703576,720575940636578014,gaba,ach
720575940619968704,720575940626422821,ach,gaba
720575940617179451,720575940626142014,ach,ser
720575940617257985,720575940631668511,gaba,ach
720575940614157254,720575940615171178,gaba,ach
720575940624533512,720575940633583059,ach,gaba
720575940614882706,720575940627725189,ach,glut
720575940617564194,720575940620538448,ach,glut
720575940623384968,720575940631688588,ach,glut
720575940620940045,720575940624108862,gaba,gaba
720575940606783362,720575940621280688,ach,gaba
720575940628733292,720575940650293494,gaba,gaba
720575940607880713,720575940634909594,ach,gaba
720575940628694019,720575940632803795,glut,da
720575940612919282,720575940620003776,glut,ach
720575940644212640,720575940645055767,ach,gaba
720575940616924701,720575940620904869,ach,gaba
720575940617729465,720575940634423833,ach,gaba
720575940617918292,720575940627675962,ach,gaba
720575940622157573,720575940631805458,ach,gaba
720575940626466332,720575940635950426,glut,ach
720575940620683373,720575940624890126,glut,gaba
720575940637455593,720575940639924176,glut,glut
720575940614166495,720575940624986407,ach,gaba
720575940615970783,720575940621555821,gaba,ach
720575940611507057,720575940629773655,gaba,ach
720575940632504633,720575940634794391,glut,gaba
720575940617265269,720575940627737073,ach,ach
720575940626158735,720575940637267263,ach,gaba
720575940621525673,720575940639160408,glut,glut
720575940609035844,720575940617678566,gaba,ach
720575940618087398,720575940626220234,ach,gaba
720575940604874208,720575940631467050,ach,gaba
720575940618055883,720575940618697967,ach,gaba
720575940637934308,720575940644698903,gaba,ach
720575940645474583,720575940646419747,da,glut
720575940631122937,720575940645134359,gaba,ach
720575940621532326,720575940632370024,gaba,ach
720575940620474059,720575940633841776,glut,ach
720575940624497644,720575940635895438,ach,glut
720575940631122937,720575940633256599,gaba,glut
720575940625583132,720575940644632087,ach,gaba
720575940611637141,720575940612927385,ach,gaba
720575940619531373,720575940626002064,ach,ser
720575940617957149,720575940628684843,ach,gaba
720575940604810208,720575940615970783,ach,gaba
720575940622373000,720575940628969831,glut,glut
720575940629039660,720575940651558646,ach,glut
720575940621597862,720575940643860276,glut,ach
720575940621675174,720575940624477931,gaba,ach
720575940625555749,720575940631801671,glut,ach
720575940613065130,720575940622141208,glut,ach
720575940604238513,720575940625056231,gaba,ach
720575940613849553,720575940637910106,ach,ach
720575940629226044,720575940635094423,ach,ach
720575940622468822,720575940640026190,gaba,da
